Date,AT_solar_generation_actual,BE_solar_generation_actual,BG_solar_generation_actual,CH_solar_generation_actual,CZ_solar_generation_actual,Power,Temp,radiation_direct,radiation_h
2016-03-18T17:00:00+0100,72,55.03,3,30.61,85.47,1738,6.633,12.5962,53.8919
2016-03-18T18:00:00+0100,19,3.99,0,2.54,2.22,97,4.78,0.1656,2.3381
2016-03-18T19:00:00+0100,0,0,0,0.02,0,0,4.159,0,0
2016-03-18T20:00:00+0100,0,0,0,0.03,0,0,3.697,0,0
2016-03-18T21:00:00+0100,0,0,0,0.02,0,0,3.276,0,0
2016-03-18T22:00:00+0100,0,0,0,0.03,0,0,2.887,0,0
2016-03-18T23:00:00+0100,0,0,0,0,0,0,2.508,0,0
2016-03-19T00:00:00+0100,0,0,0,0,0,0,2.19,0,0
2016-03-19T01:00:00+0100,0,0,0,0,0,0,1.984,0,0
2016-03-19T02:00:00+0100,0,0,0,0.01,0,0,1.769,0,0
2016-03-19T03:00:00+0100,0,0,0,0.03,0,0,1.563,0,0
2016-03-19T04:00:00+0100,0,0,0,0.03,0,0,1.346,0,0
2016-03-19T05:00:00+0100,0,0,9,0.03,0.85,0,1.11,0,0
2016-03-19T06:00:00+0100,7,0,142,1.21,6.22,137,1.042,0.6249,8.409
2016-03-19T07:00:00+0100,58,14.66,326,26.05,55.74,1506,2.116,9.6955,65.6316
2016-03-19T08:00:00+0100,141,87.97,499,81.37,143.67,4002,3.374,41.6061,136.6606
2016-03-19T09:00:00+0100,237,207.47,659,136,241.7,6800,4.78,100.7033,188.3824
2016-03-19T10:00:00+0100,318,321.97,736,176.23,317.36,8782,5.935,186.8308,209.5402
2016-03-19T11:00:00+0100,376,404.35,697,199.53,406.07,10135,6.971,287.548,199.1901
2016-03-19T12:00:00+0100,401,536.87,615,206.83,497.86,10888,7.878,371.2935,170.2092
2016-03-19T13:00:00+0100,386,626.98,477,199.47,494.75,10703,8.535,426.0051,132.534
2016-03-19T14:00:00+0100,334,581.44,297,176.33,495.75,9317,8.773,385.9688,113.2136
2016-03-19T15:00:00+0100,251,421.77,148,137.75,377.94,6987,8.58,290.6296,99.4978
2016-03-19T16:00:00+0100,155,274.73,44,85.74,181,4031,7.927,161.162,85.8531
2016-03-19T17:00:00+0100,68,120.61,2,31.44,46.47,1253,6.363,36.1003,55.7074
2016-03-19T18:00:00+0100,19,15.58,0,2.87,2.22,64,3.965,0.5697,3.6605
2016-03-19T19:00:00+0100,0,0,0,0.03,0,0,3.21,0,0
2016-03-19T20:00:00+0100,0,0,0,0.02,0,0,2.728,0,0
2016-03-19T21:00:00+0100,0,0,0,0.02,0,0,2.311,0,0
2016-03-19T22:00:00+0100,0,0,0,0.03,0,0,1.986,0,0
2016-03-19T23:00:00+0100,0,0,0,0.03,0,0,1.719,0,0
2016-03-20T00:00:00+0100,0,0,0,0.02,0,0,1.49,0,0
2016-03-20T01:00:00+0100,0,0,0,0.03,0,0,1.362,0,0
2016-03-20T02:00:00+0100,0,0,0,0.03,0,0,1.234,0,0
2016-03-20T03:00:00+0100,0,0,0,0.02,0,0,1.12,0,0
2016-03-20T04:00:00+0100,0,0,0,0.03,0,0,1.062,0,0
2016-03-20T05:00:00+0100,0,0,4,0.03,0.78,0,1.002,0,0
2016-03-20T06:00:00+0100,11,0,72,0.49,11.19,99,1.073,0.5154,8.6935
2016-03-20T07:00:00+0100,74,30.09,213,12.3,82.42,914,1.988,7.6478,65.3914
2016-03-20T08:00:00+0100,179,160.59,381,41.25,208.4,2163,3.252,35.4598,139.0711
2016-03-20T09:00:00+0100,299,359.34,544,74.73,323.16,3734,4.715,130.4016,188.6702
2016-03-20T10:00:00+0100,399,409.13,648,110.8,405.22,5493,6.05,274.2939,183.7173
2016-03-20T11:00:00+0100,463,372.01,672,155.38,475.16,7526,7.122,341.9354,183.6523
2016-03-20T12:00:00+0100,483,536.04,599,185.82,555.81,9601,7.945,352.5349,187.7953
2016-03-20T13:00:00+0100,459,958.45,512,189.36,560.87,10654,8.432,311.3557,191.3664
2016-03-20T14:00:00+0100,393,760.29,388,168.09,517.25,9882,8.583,244.3215,185.2346
2016-03-20T15:00:00+0100,294,493.17,250,127.32,396.64,7469,8.298,136.0576,172.4463
2016-03-20T16:00:00+0100,178,274.77,89,74.87,209.89,4335,7.695,53.7481,128.6856
2016-03-20T17:00:00+0100,77,141.99,3,27.92,47.21,1415,6.563,9.0928,56.0633
2016-03-20T18:00:00+0100,21,26.26,0,2.97,1.76,73,4.793,0.1877,3.1675
2016-03-20T19:00:00+0100,0,0,0,0.02,0,0,4.108,0,0
2016-03-20T20:00:00+0100,0,0,0,0.02,0,0,3.611,0,0
2016-03-20T21:00:00+0100,0,0,0,0.03,0,0,3.226,0,0
2016-03-20T22:00:00+0100,0,0,0,0.03,0,0,2.988,0,0
2016-03-20T23:00:00+0100,0,0,0,0.03,0,0,2.862,0,0
2016-03-21T00:00:00+0100,0,0,0,0.03,0,0,2.779,0,0
2016-03-21T01:00:00+0100,0,0,0,0.03,0,0,2.73,0,0
2016-03-21T02:00:00+0100,0,0,0,0.02,0,0,2.668,0,0
2016-03-21T03:00:00+0100,0,0,0,0.03,0,0,2.602,0,0
2016-03-21T04:00:00+0100,0,0,0,0.03,0,0,2.571,0,0
2016-03-21T05:00:00+0100,0,0,11,0.03,0.96,0,2.531,0,0
2016-03-21T06:00:00+0100,12,0.22,140,0.48,17.16,117,2.597,0.2527,7.7949
2016-03-21T07:00:00+0100,76,69.97,356,10.76,122.6,1143,3.352,3.4826,55.8505
2016-03-21T08:00:00+0100,179,334.07,513,34.79,287.27,3066,4.434,14.4973,126.3475
2016-03-21T09:00:00+0100,296,479.94,631,63.03,444.15,5807,5.536,39.8127,195.8051
2016-03-21T10:00:00+0100,394,542.85,691,85.81,622.82,8509,6.622,121.2578,246.5521
2016-03-21T11:00:00+0100,459,611.42,719,104.95,654.21,10165,7.68,264.324,232.0068
2016-03-21T12:00:00+0100,485,627.3,633,117.48,514.96,9830,8.4,291.9183,225.7273
2016-03-21T13:00:00+0100,464,718.99,483,118.64,365.06,8391,8.809,283.0292,215.2832
2016-03-21T14:00:00+0100,400,611.98,323,107.81,273.16,6657,8.883,229.3246,201.6824
2016-03-21T15:00:00+0100,301,417.54,155,90.71,177,4806,8.56,130.9961,183.3726
2016-03-21T16:00:00+0100,184,234.97,37,63.34,78.3,2712,7.91,46.6898,134.8417
2016-03-21T17:00:00+0100,78,90.46,1,28.28,15.91,922,6.796,8.9661,59.6706
2016-03-21T18:00:00+0100,21,10.18,0,3.21,1.86,53,5.067,0.2455,4.0301
2016-03-21T19:00:00+0100,0,0,0,0.02,0,0,4.393,0,0
2016-03-21T20:00:00+0100,0,0,0,0.02,0,0,3.885,0,0
2016-03-21T21:00:00+0100,0,0,0,0,0,0,3.444,0,0
2016-03-21T22:00:00+0100,0,0,0,0,0,0,3.153,0,0
2016-03-21T23:00:00+0100,0,0,0,0,0,0,2.915,0,0
2016-03-22T00:00:00+0100,0,0,0,0,0,0,2.724,0,0
2016-03-22T01:00:00+0100,0,0,0,0.03,0,0,2.586,0,0
2016-03-22T02:00:00+0100,0,0,0,0.02,0,0,2.471,0,0
2016-03-22T03:00:00+0100,0,0,0,0.03,0,0,2.366,0,0
2016-03-22T04:00:00+0100,0,0,0,0.03,0,0,2.305,0,0
2016-03-22T05:00:00+0100,0,0,2,0.03,0.94,1,2.269,0,0
2016-03-22T06:00:00+0100,11,1.2,34,1.54,21.89,170,2.349,0.2418,8.2794
2016-03-22T07:00:00+0100,73,140.9,105,23.19,188.65,1630,3.001,2.998,55.3017
2016-03-22T08:00:00+0100,168,497.48,194,70.16,444.36,4407,3.912,13.3442,127.1236
2016-03-22T09:00:00+0100,275,844.21,284,122.83,568.25,7525,5.12,48.8293,208.5603
2016-03-22T10:00:00+0100,364,1236.96,303,163.66,666.16,9779,6.257,96.5757,255.8875
2016-03-22T11:00:00+0100,406,1541.92,271,187.59,669.58,10398,7.277,153.6281,276.0992
2016-03-22T12:00:00+0100,419,1274.2,337,191.2,536.54,9452,8.032,181.3135,276.7938
2016-03-22T13:00:00+0100,394,1048.45,350,183.45,564.61,9003,8.431,167.1225,266.9124
2016-03-22T14:00:00+0100,329,954.91,297,163.56,478.63,7539,8.525,129.4566,242.5882
2016-03-22T15:00:00+0100,233,809.03,188,125.3,359.88,5520,8.32,80.3532,200.6207
2016-03-22T16:00:00+0100,131,573.02,68,78.35,178.68,3191,7.778,31.7039,136.6883
2016-03-22T17:00:00+0100,59,281.72,3,31.5,48.52,1215,6.671,5.8676,57.0811
2016-03-22T18:00:00+0100,19,50.36,0,3.48,1.94,104,4.813,0.2166,4.3848
2016-03-22T19:00:00+0100,0,0.01,0,0.02,0,0,4.063,0,0
2016-03-22T20:00:00+0100,0,0,0,0.02,0,0,3.62,0,0
2016-03-22T21:00:00+0100,0,0,0,0.03,0,0,3.279,0,0
2016-03-22T22:00:00+0100,0,0,0,0.03,0,0,3.098,0,0
2016-03-22T23:00:00+0100,0,0,0,0.03,0,0,3.01,0,0
2016-03-23T00:00:00+0100,0,0,0,0.03,0,0,2.902,0,0
2016-03-23T01:00:00+0100,0,0,0,0.02,0,0,2.727,0,0
2016-03-23T02:00:00+0100,0,0,0,0.03,0,0,2.534,0,0
2016-03-23T03:00:00+0100,0,0,0,0.02,0,0,2.399,0,0
2016-03-23T04:00:00+0100,0,0,0,0.03,0,0,2.337,0,0
2016-03-23T05:00:00+0100,0,0,1,0.03,0.44,1,2.293,0,0.0003
2016-03-23T06:00:00+0100,10,0.83,17,1.3,55.41,171,2.475,0.356,9.8036
2016-03-23T07:00:00+0100,66,58.06,82,14.39,272.66,1335,3.384,3.4491,57.3353
2016-03-23T08:00:00+0100,147,214.02,190,34.46,531.79,3428,4.295,12.0418,121.5845
2016-03-23T09:00:00+0100,241,395.98,186,56.14,732.84,5806,5.325,48.9975,204.3001
2016-03-23T10:00:00+0100,307,547.22,164,85.86,802.81,7703,6.395,152.1694,244.9382
2016-03-23T11:00:00+0100,338,645.29,142,109.63,762.84,8665,7.365,245.3182,242.1174
2016-03-23T12:00:00+0100,329,739.23,166,115.73,698.85,8765,8.046,265.7559,241.0371
2016-03-23T13:00:00+0100,315,673.32,151,96.36,514.39,8635,8.45,253.4688,231.4572
2016-03-23T14:00:00+0100,282,615.16,70,68.66,345.74,7622,8.595,221.1351,208.8784
2016-03-23T15:00:00+0100,215,635.92,55,48.61,244.71,5834,8.411,150.6973,180.5085
2016-03-23T16:00:00+0100,137,476.14,25,26.74,139.88,3405,7.895,71.9023,136.9492
2016-03-23T17:00:00+0100,64,236.66,1,9.76,34.64,1251,6.784,15.1534,67.7086
2016-03-23T18:00:00+0100,20,40.44,0,0.96,2,115,4.772,0.6632,6.5163
2016-03-23T19:00:00+0100,0,0,0,0.04,0,0,3.898,0,0
2016-03-23T20:00:00+0100,0,0,0,0.03,0,0,3.217,0,0
2016-03-23T21:00:00+0100,0,0,0,0,0,0,2.484,0,0
2016-03-23T22:00:00+0100,0,0,0,0,0,0,1.848,0,0
2016-03-23T23:00:00+0100,0,0,0,0,0,0,1.382,0,0
2016-03-24T00:00:00+0100,0,0,0,0.01,0,0,1.027,0,0
2016-03-24T01:00:00+0100,0,0,0,0.04,0,0,0.815,0,0
2016-03-24T02:00:00+0100,0,0,0,0.04,0,0,0.724,0,0
2016-03-24T03:00:00+0100,0,0,0,0.04,0,0,0.64,0,0
2016-03-24T04:00:00+0100,0,0,0,0.04,0,0,0.577,0,0
2016-03-24T05:00:00+0100,0,0,2,0.04,1.05,1,0.527,0,0.0014
2016-03-24T06:00:00+0100,13,0.7,27,1.98,24.21,228,0.688,0.8636,14.4485
2016-03-24T07:00:00+0100,74,38.85,57,24.25,150.31,1770,1.684,9.2126,76.7305
2016-03-24T08:00:00+0100,159,125.96,92,64.07,333.62,4452,3.132,37.8766,153.0385
2016-03-24T09:00:00+0100,244,231.29,141,116.18,492.69,7313,4.921,115.7514,209.0235
2016-03-24T10:00:00+0100,328,363.17,165,153.48,656.94,9685,6.36,221.8078,224.5921
2016-03-24T11:00:00+0100,379,421.12,169,163.56,694.88,10209,7.384,252.8161,241.2936
2016-03-24T12:00:00+0100,382,462.7,138,172.89,673.49,9627,8.086,257.3148,248.4877
2016-03-24T13:00:00+0100,348,463.56,131,167.75,656.22,9155,8.518,236.9959,243.1483
2016-03-24T14:00:00+0100,305,440.34,116,148.79,575.64,8252,8.626,174.1705,231.5461
2016-03-24T15:00:00+0100,249,395.77,73,113.93,449.75,6307,8.354,81.3844,202.1865
2016-03-24T16:00:00+0100,170,249.2,26,73.23,239.64,3747,7.753,19.9968,129.2244
2016-03-24T17:00:00+0100,81,111.31,2,28.34,67.56,1270,6.661,2.6723,47.0645
2016-03-24T18:00:00+0100,23,19.64,0,3.55,3.51,80,5.198,0.0992,3.6222
2016-03-24T19:00:00+0100,0,0,0,0.04,0.05,0,4.663,0,0
2016-03-24T20:00:00+0100,0,0,0,0.04,0,0,4.334,0,0
2016-03-24T21:00:00+0100,0,0,0,0.03,0,0,4.025,0,0
2016-03-24T22:00:00+0100,0,0,0,0,0,0,3.747,0,0
2016-03-24T23:00:00+0100,0,0,0,0,0,0,3.562,0,0
2016-03-25T00:00:00+0100,0,0,0,0,0,0,3.407,0,0
2016-03-25T01:00:00+0100,0,0,0,0.02,0,0,3.29,0,0
2016-03-25T02:00:00+0100,0,0,0,0.04,0,0,3.221,0,0
2016-03-25T03:00:00+0100,0,0,0,0.04,0,0,3.166,0,0
2016-03-25T04:00:00+0100,0,0,0,0.04,0,0,3.107,0,0
2016-03-25T05:00:00+0100,0,0,3,0.04,2.11,1,3.085,0.0001,0.0056
2016-03-25T06:00:00+0100,13,0.88,47,1.13,36.49,143,3.257,0.2409,10.7274
2016-03-25T07:00:00+0100,73,29.2,128,12.97,162.93,995,3.962,1.6596,53.168
2016-03-25T08:00:00+0100,157,80.89,223,34.93,352.29,2621,4.775,4.8538,110.3979
2016-03-25T09:00:00+0100,238,145.27,337,64.55,475.58,4061,5.563,8.4089,161.6316
2016-03-25T10:00:00+0100,300,294.62,374,83.49,492.59,4793,6.079,9.4353,189.7321
2016-03-25T11:00:00+0100,342,543.21,354,76.73,470.73,4918,6.375,8.1271,193.8442
2016-03-25T12:00:00+0100,356,916.12,324,59.28,424.01,4570,6.448,5.2739,169.4068
2016-03-25T13:00:00+0100,338,997.23,245,47.11,373.6,4060,6.366,3.2705,137.3653
2016-03-25T14:00:00+0100,289,974.58,182,42.25,268.79,3328,6.207,2.0152,104.5075
2016-03-25T15:00:00+0100,213,846.09,119,38.96,166.19,2529,6.052,1.3338,77.4898
2016-03-25T16:00:00+0100,132,627.02,46,24.43,81.58,1555,5.915,0.8939,53.5459
2016-03-25T17:00:00+0100,59,310.35,4,11.68,18.92,673,5.676,0.5008,29.0436
2016-03-25T18:00:00+0100,18,66.26,0,1.72,2.03,77,5.209,0.0727,4.199
2016-03-25T19:00:00+0100,0,0.05,0,0.04,0.12,0,4.919,0,0
2016-03-25T20:00:00+0100,0,0,0,0.04,0,0,4.694,0,0
2016-03-25T21:00:00+0100,0,0,0,0.04,0,0,4.422,0,0
2016-03-25T22:00:00+0100,0,0,0,0.01,0,0,4.186,0,0
2016-03-25T23:00:00+0100,0,0,0,0,0,0,3.931,0,0
2016-03-26T00:00:00+0100,0,0,0,0,0,0,3.735,0,0
2016-03-26T01:00:00+0100,0,0,0,0.01,0,0,3.586,0,0
2016-03-26T02:00:00+0100,0,0,0,0.04,0,0,3.453,0,0
2016-03-26T03:00:00+0100,0,0,0,0.04,0,0,3.309,0,0
2016-03-26T04:00:00+0100,0,0,0,0.04,0,0,3.207,0,0
2016-03-26T05:00:00+0100,0,0,16,0.04,1.16,1,3.133,0.0001,0.004
2016-03-26T06:00:00+0100,12,15,141,1.87,17.5,289,3.159,0.4388,11.0544
2016-03-26T07:00:00+0100,66,273.48,360,24,108.4,2257,3.799,6.55,67.5052
2016-03-26T08:00:00+0100,137,790,551,74.73,220.44,6038,4.897,45.3291,148.7311
2016-03-26T09:00:00+0100,208,1120.97,648,130.12,311.68,10671,6.707,205.0685,170.4036
2016-03-26T10:00:00+0100,270,1099.61,635,171.69,381.18,14736,8.724,423.2117,125.9065
2016-03-26T11:00:00+0100,317,929.8,581,198.51,435.79,16504,10.352,536.8857,106.3721
2016-03-26T12:00:00+0100,338,1391.91,532,212.04,429.79,16838,11.573,578.4288,97.6081
2016-03-26T13:00:00+0100,336,1671.56,460,206.59,466.94,16934,12.42,562.028,90.995
2016-03-26T14:00:00+0100,302,1593.49,362,186.07,517.32,16323,12.871,491.4087,85.3945
2016-03-26T15:00:00+0100,240,1225.09,221,148.84,480.96,13501,12.891,374.2362,80.4948
2016-03-26T16:00:00+0100,160,709.86,75,97.16,294.43,8516,12.417,224.6923,75.3735
2016-03-26T17:00:00+0100,77,337.49,4,40.27,87.95,3392,10.88,70.7686,61.4279
2016-03-26T18:00:00+0100,22,71.6,0,4.95,4.57,358,8.006,2.9631,10.3939
2016-03-26T19:00:00+0100,0,0.03,0,0.09,0.14,0,6.848,0,0
2016-03-26T20:00:00+0100,0,0,0,0.04,0,0,6.28,0,0
2016-03-26T21:00:00+0100,0,0,0,0.04,0,0,5.717,0,0
2016-03-26T22:00:00+0100,0,0,0,0.04,0,0,5.194,0,0
2016-03-26T23:00:00+0100,0,0,0,0.04,0,0,4.743,0,0
2016-03-27T00:00:00+0100,0,0,0,0.04,0,0,4.335,0,0
2016-03-27T01:00:00+0100,0,0,0,0.04,0,0,3.969,0,0
2016-03-27T03:00:00+0200,0,0,0,0.04,0,0,3.688,0,0
2016-03-27T04:00:00+0200,0,0,3.3333,0.04,0.6233,0,3.521,0,0
2016-03-27T05:00:00+0200,0,0,6.6667,0.04,1.2467,0,3.396,0,0
2016-03-27T06:00:00+0200,1,0,10,0.04,1.87,3,3.327,0.002,0.0384
2016-03-27T07:00:00+0200,30,1.4,87,2.8,109.17,676,3.696,2.864,23.3464
2016-03-27T08:00:00+0200,104,92.46,198,15.03,474.27,3699,4.92,20.5781,93.7485
2016-03-27T09:00:00+0200,221,416,285,29.28,920.14,7236,6.367,49.9279,162.9432
2016-03-27T10:00:00+0200,340,671.46,390,53.08,1283.32,9322,7.75,67.9985,217.9668
2016-03-27T11:00:00+0200,435,1005.08,374,65.24,1513.1,10688,8.761,82.5257,259.4244
2016-03-27T12:00:00+0200,489,1139.33,357,72.49,1586.01,11791,9.544,115.536,286.6473
2016-03-27T13:00:00+0200,498,1268.25,344,74.59,1533.65,12359,10.159,156.785,289.0423
2016-03-27T14:00:00+0200,465,1411.12,320,70.58,1403.94,10633,10.594,180.5073,270.1881
2016-03-27T15:00:00+0200,392,1311.74,261,64.9,1154.55,8760,10.776,161.9438,242.0839
2016-03-27T16:00:00+0200,287,1106.73,182,45.23,777.38,6758,10.57,99.9082,205.3929
2016-03-27T17:00:00+0200,173,703.17,70,24.67,375.43,4434,10.014,43.6624,147.9177
2016-03-27T18:00:00+0200,80,317.11,3,15.88,91.47,1924,8.841,8.9407,69.3121
2016-03-27T19:00:00+0200,16,78.61,0,5.66,4.01,241,7.031,0.493,8.3248
2016-03-27T20:00:00+0200,1,0.64,0,0.04,0.13,0,6.26,0,0
2016-03-27T21:00:00+0200,0,0,0,0.04,0,0,5.751,0,0
2016-03-27T22:00:00+0200,0,0,0,0.01,0,0,5.229,0,0
2016-03-27T23:00:00+0200,0,0,0,0,0,0,4.762,0,0
2016-03-28T00:00:00+0200,0,0,0,0,0,0,4.302,0,0
2016-03-28T01:00:00+0200,0,0,0,0,0,0,3.879,0,0
2016-03-28T02:00:00+0200,0,0,0,0.02,0,0,3.477,0,0
2016-03-28T03:00:00+0200,0,0,0,0.04,0,0,3.143,0,0
2016-03-28T04:00:00+0200,0,0,0,0.04,0,0,2.896,0,0
2016-03-28T05:00:00+0200,0,0,2,0.04,0.05,0,2.724,0,0
2016-03-28T06:00:00+0200,1,0,28,0.04,2.05,6,2.686,0.0048,0.0741
2016-03-28T07:00:00+0200,28,1.99,162,4.43,69.04,733,3.239,3.4154,26.1127
2016-03-28T08:00:00+0200,89,110.37,369,36.11,329.88,4249,4.644,17.793,94.9853
2016-03-28T09:00:00+0200,182,298.52,593,77.55,746.5,8803,6.292,43.2646,165.697
2016-03-28T10:00:00+0200,279,453.12,728,83.61,1163.35,11635,8.179,70.0772,224.1853
2016-03-28T11:00:00+0200,367,733.1,748,69.51,1409.6,12813,9.626,93.7399,267.5565
2016-03-28T12:00:00+0200,435,1115,722,75.35,1475.77,12404,10.717,116.5334,295.3054
2016-03-28T13:00:00+0200,466,1373.82,639,111.88,1379.17,11171,11.346,101.1894,302.7423
2016-03-28T14:00:00+0200,438,1481.04,552,141.17,1117.22,9986,11.584,63.0763,280.6132
2016-03-28T15:00:00+0200,356,1284.43,436,150.04,814.55,8131,11.652,42.9803,243.1516
2016-03-28T16:00:00+0200,259,1107.94,286,118.79,512.45,6314,11.429,29.0291,193.3059
2016-03-28T17:00:00+0200,161,746.46,106,90.2,233.6,4681,10.861,17.7346,134.7009
2016-03-28T18:00:00+0200,75,397.98,7,40.66,81.11,2119,9.931,7.7426,70.6581
2016-03-28T19:00:00+0200,16,71.95,0,4.98,6.25,228,8.585,0.6226,9.917
2016-03-28T20:00:00+0200,1,0.45,0,0.05,0.23,0,7.666,0,0
2016-03-28T21:00:00+0200,0,0,0,0.04,0,0,7.088,0,0
2016-03-28T22:00:00+0200,0,0,0,0.04,0,0,6.729,0,0
2016-03-28T23:00:00+0200,0,0,0,0.03,0,0,6.5,0,0
2016-03-29T00:00:00+0200,0,0,0,0,0,0,6.248,0,0
2016-03-29T01:00:00+0200,0,0,0,0,0,0,5.906,0,0
2016-03-29T02:00:00+0200,0,0,0,0,0,0,5.578,0,0
2016-03-29T03:00:00+0200,0,0,0,0,0,0,5.353,0,0
2016-03-29T04:00:00+0200,0,0,0,0.02,0,0,5.116,0,0
2016-03-29T05:00:00+0200,0,0,0,0.04,0.08,0,4.855,0,0
2016-03-29T06:00:00+0200,0,0,16,0.04,1.72,6,4.629,0.0009,0.0415
2016-03-29T07:00:00+0200,24,7.84,92,3.56,99,537,4.633,1.2565,20.5791
2016-03-29T08:00:00+0200,72,167.9,178,23.29,396.23,3127,5.244,11.7168,87.933
2016-03-29T09:00:00+0200,150,511.42,296,54.9,744.06,6980,6.09,44.8277,164.8952
2016-03-29T10:00:00+0200,236,844.32,413,99.21,1005.35,10032,6.993,97.2859,220.9113
2016-03-29T11:00:00+0200,317,971.93,447,136.02,1117.59,12193,7.974,180.7627,249.2475
2016-03-29T12:00:00+0200,370,1017.42,463,159.47,1161.12,13600,8.857,233.6266,259.742
2016-03-29T13:00:00+0200,396,1063.15,460,162,1138.65,14141,9.558,255.7995,260.2788
2016-03-29T14:00:00+0200,388,1241.42,422,141.6,1135.78,14326,9.989,230.1146,256.1123
2016-03-29T15:00:00+0200,341,1316.24,357,116.61,1052.97,12979,10.126,171.9691,241.5529
2016-03-29T16:00:00+0200,257,1178.94,194,82.14,818.13,9937,10.003,104.5782,208.5015
2016-03-29T17:00:00+0200,162,937.02,63,37.97,445.28,6183,9.556,42.9803,150.1078
2016-03-29T18:00:00+0200,77,439.18,5,12.13,121.22,2623,8.575,13.2638,77.6598
2016-03-29T19:00:00+0200,15,88.41,0,2.12,5.78,317,6.618,1.2708,12.668
2016-03-29T20:00:00+0200,0,0.5,0,0.04,0.24,0,5.361,0,0
2016-03-29T21:00:00+0200,0,0,0,0.04,0,0,4.743,0,0
2016-03-29T22:00:00+0200,0,0,0,0.04,0,0,4.325,0,0
2016-03-29T23:00:00+0200,0,0,0,0.03,0,0,4.19,0,0
2016-03-30T00:00:00+0200,0,0,0,0,0,0,4.245,0,0
2016-03-30T01:00:00+0200,0,0,0,0,0,0,4.388,0,0
2016-03-30T02:00:00+0200,0,0,0,0,0,0,4.583,0,0
2016-03-30T03:00:00+0200,0,0,0,0.02,0,0,4.856,0,0
2016-03-30T04:00:00+0200,0,0,0,0.04,0,0,5.101,0,0
2016-03-30T05:00:00+0200,0,0,1,0.04,0.11,0,5.307,0,0
2016-03-30T06:00:00+0200,1,0,29,0.04,3.4,4,5.425,0.0016,0.0804
2016-03-30T07:00:00+0200,31,7.36,177,2.53,79.05,300,5.651,0.2447,11.4331
2016-03-30T08:00:00+0200,101,131.42,380,16.35,246.21,1599,6.267,1.4069,47.8577
2016-03-30T09:00:00+0200,198,416.42,557,31.58,448.69,3390,7.157,4.6337,103.1568
2016-03-30T10:00:00+0200,293,790.58,703,59.29,590.46,5748,8.146,12.1636,169.8751
2016-03-30T11:00:00+0200,367,1046.89,755,98.11,614.84,8099,9.08,31.8437,244.5777
2016-03-30T12:00:00+0200,415,1213.21,764,127.69,689.55,9378,9.942,72.133,300.0398
2016-03-30T13:00:00+0200,426,1338.64,702,145.26,554.85,9381,10.562,102.6317,312.2494
2016-03-30T14:00:00+0200,401,1256.6,608,160.84,463.4,9227,10.942,116.0751,300.0106
2016-03-30T15:00:00+0200,338,1146.72,466,124.18,303.44,8666,11.099,110.0754,268.6571
2016-03-30T16:00:00+0200,250,851.08,296,98.08,222.53,7337,11.014,86.4288,221.6542
2016-03-30T17:00:00+0200,157,467.11,115,69.76,118.07,4791,10.64,49.6569,160.9121
2016-03-30T18:00:00+0200,75,213.45,10,32.25,43.03,1995,9.647,13.1939,83.1505
2016-03-30T19:00:00+0200,16,36.89,0,5.72,2.97,252,7.664,0.8142,12.3736
2016-03-30T20:00:00+0200,1,0.44,0,0.05,0.3,0,6.741,0,0
2016-03-30T21:00:00+0200,0,0,0,0.04,0,0,6.35,0,0
2016-03-30T22:00:00+0200,0,0,0,0.04,0,0,5.912,0,0
2016-03-30T23:00:00+0200,0,0,0,0.04,0,0,5.625,0,0
2016-03-31T00:00:00+0200,0,0,0,0,0,0,5.447,0,0
2016-03-31T01:00:00+0200,0,0,0,0,0,0,5.266,0,0
2016-03-31T02:00:00+0200,0,0,0,0,0,0,5.063,0,0
2016-03-31T03:00:00+0200,0,0,0,0,0,0,4.794,0,0
2016-03-31T04:00:00+0200,0,0,0,0,0,0,4.554,0,0
2016-03-31T05:00:00+0200,0,0,1,0,0.14,0,4.339,0,0
2016-03-31T06:00:00+0200,1,0,34,0,1.77,9,4.093,0.0041,0.1422
2016-03-31T07:00:00+0200,37,2.9,202,4.83,53.93,527,4.305,1.6769,24.9381
2016-03-31T08:00:00+0200,121,68.64,414,43.4,217.71,2622,5.718,20.5569,103.3963
2016-03-31T09:00:00+0200,237,220.64,582,93.81,473.32,5980,7.343,74.8719,174.8751
2016-03-31T10:00:00+0200,353,379.15,717,138.05,796.63,9288,9.133,145.2956,222.5584
2016-03-31T11:00:00+0200,445,493.94,783,164.39,1068.9,11718,10.371,160.8199,265.1285
2016-03-31T12:00:00+0200,501,554.87,815,166.84,1245.52,13531,11.152,151.3025,295.9117
2016-03-31T13:00:00+0200,515,656.58,781,144.09,1318.8,13639,11.687,136.2124,306.5302
2016-03-31T14:00:00+0200,483,542.17,703,89.75,1321.47,12471,12.015,118.4574,296.8987
2016-03-31T15:00:00+0200,407,453.46,531,94.18,1133.13,9418,12.078,85.5416,268.6792
2016-03-31T16:00:00+0200,300,387.89,343,90.01,810.9,5632,11.592,31.2285,201.4648
2016-03-31T17:00:00+0200,186,231.6,124,61.15,426.82,2931,10.644,8.1689,115.361
2016-03-31T18:00:00+0200,86,89.4,9,27.28,98.8,1195,9.299,1.7718,47.6106
2016-03-31T19:00:00+0200,17,27.14,0,3.33,7.15,151,7.856,0.1409,6.4431
2016-03-31T20:00:00+0200,0,2.35,0,0,0.9,1,7.052,0,0
